id_proposal;title_ca;title_es;title_en;authors_ids;authors_nicknames;comments;created_at;published_at;endorsements_ids;endorsements_nicknames;number_of_comments
202;Traslladar l'Espai Maria Aurèlia Capmany;;;;;11371;2016/01/29T:14:26:31;2018/04/04T:14:22:42;;;1
203;Pla de suport als esplais i agrupaments;;;;;11396;2016/01/29T:14:26:31;2018/04/04T:14:22:42;;;1
204;Espai jove;;;;;"11349;11385;11401";2016/01/29T:14:26:31;2018/04/04T:14:22:42;;;3
205;Desenvolupar el projecte de dinamització juvenil Eix Jove;;;;;;2016/01/29T:14:26:31;2018/04/04T:14:22:42;;;0
206;Millorar i ampliar l’oferta als casals d’infants del districte;;;;;373;2016/01/29T:14:26:31;2018/04/04T:14:22:42;;;1
207;Desplegar de nous espais familiars;;;;;367;2016/01/29T:14:26:31;2018/04/04T:14:22:42;;;1
208;Dissenyar projectes adreçats a la franja d’edat de 12 a 16 anys;;;;;;2016/01/29T:14:26:31;2018/04/04T:14:22:42;30240;MariaC;0
209;Potenciar el programa d’infància;;;;;372;2016/01/29T:14:26:31;2018/04/04T:14:22:42;;;1
210;Taula jove;;;;;9638;2016/01/29T:14:26:31;2018/04/04T:14:22:42;;;1
211;Programa de patis oberts;;;;;3916;2016/01/29T:14:26:31;2018/04/04T:14:22:42;;;1
212;Promoure habitatges d’emergència a Alí Bei, 100;;;;;16073;2016/01/29T:14:26:31;2018/04/04T:14:22:42;;;1
213;Definir la promoció d’habitatges de lloguer social a l'Eixample (Germanetes);;;;;20951;2016/01/29T:14:26:31;2018/04/04T:14:22:42;;;5
214;Estudiar noves maneres de trobar habitatge social;;;;;"16069;16071;16072;16075;16082;16085";2016/01/29T:14:26:31;2018/04/04T:14:22:42;;;6
215;Construir un nou CAP al Fort Pienc o a la Dreta amb servei de pediatria;;;;;"10402;10891;10893;11023;11476;11480;12780";2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;7
216;"Promoure el projecte ""Districte saludable""";;;;;"6965;6967;10421;10430";2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;4
217;Potenciar el programa XEiX al Fort Pienc i Sant Antoni;;;;;;2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;0
218;"Desenvolupar el projecte ""Auditori Calàbria 66""";;;;;"11296;11313;11317;11319;11327";2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;5
219;Conveni Calàbria 66;;;;;;2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;0
220;Desenvolupar programacions estables i gratuïtes;;;;;"11288;17500";2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;2
221;Cultura als barris;;;;;"297;11287;11289;11300;11312;11324";2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;6
222;Buscar espais per a la pràctica esportiva lliure als barris;;;;;"17773;17774;17775;17776";2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;4
223;Tarificació social;;;;;;2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;0
224;Donar suport a les entitats esportives;;;;;"17920;17921;17922;17923";2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;4
225;Potenciar la policia de barri;;;;;"2286;5901";2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;3
226;Consells de Seguretat i Prevenció;;;;;"371;14891;14901";2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;3
227;Taula de policia administrativa;;;;;;2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;0
228;Fomentar l'ocupació dels locals buits;;;;;"1177;6278;8031;12910";2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;4
229;Pla estratègic del comerç de proximitat;;;;;"6776;12908;12916;12917;12918";2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;5
230;Fomentar sinergies entre el comerç i la xarxa social del barri;;;;;"2561;6777;12907";2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;3
231;Mesures per preservar el comerç de proximitat;;;;;"6778;12922";2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;2
232;Dinamitzar el passeig de Sant Joan;;;;;;2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;0
233;Potenciar el Mercat de Sant Antoni;;;;;"17;6780;6781;12912;12920";2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;6
234;Formar els comerciants i potenciar el seu associacionisme;;;;;;2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;0
235;Promoure la identitat singular de les fires del districte;;;;;6779;2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;1
236;Impulsar projectes de RSC (responsabilitat social corporativa) en el comerç;;;;;"13332;13335;13337;13339";2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;4
237;Economia cooperativa, social i solidària;;;;;"902;3549;13331;13342;13343;13344;13346;13347;13350;13351";2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;10
238;Donar suport a activitats d’ajuda mútua;;;;;"96;13333";2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;2
239;"Estendre experiències com ""Repara't"" i ""Malbaratament alimentari""";;;;;"1004;2231";2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;2
240;Revisar els criteris dels contractes de gestió;;;;;1006;2016/01/29T:14:26:32;2018/04/04T:14:22:42;;;1
241;Potenciar grups de suport mutu;;;;;;2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;0
242;Taula de turisme de districte;;;;;"8301;14145;14146;14147;14150;14154;14157;14225;14718;14731;14987;14994;14996;15008;15015";2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;15
243;Potenciar el control i les inspeccions;;;;;"370;7085;14144;14148;14149;14153;14155;14159;14993;15011";2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;10
244;Redistribuir l'assignació de la taxa turística;;;;;"14230;14455;14997";2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;3
245;Preservar el comerç de proximitat;;;;;"914;1059;1287;6193;6501;6618;11510;14152;14158;14648;14995";2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;11
246;Establir mecanismes de codecisió i cogestió en els entorns de la Sagrada Família;;;;;"6582;14727;14985;15024";2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;4
247;Ordenació singular de terrasses a tot l’entorn de la Sagrada Família;;;;;"6583;14976";2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;2
248;Pla de senyalització;;;;;14978;2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;1
249;Potenciar un tipus de turisme responsable;;;;;"72;7077;7860;8037;8737;14151;14458;14655;14669;14681;15046;15047;18367";2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;15
250;Adquirir sòl per a equipaments;;;;;13489;2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;1
251;Trobar espai per a equipaments a la Dreta de l'Eixample;;;;;"3460;4104";2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;2
252;Ampliar l’espai dels vianants;;;;;"1150;1171;7095;9169;9175;13468;13474;13476;13477;13502;13527;13532;13536;13549;15812;16003";2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;16
253;Transformar la Model;;;;;;2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;0
254;Dedicar la Model a usos públics i ciutadans;;;;;"3260;6912";2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;2
255;Glòries;;;;;;2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;0
256;Mercat de Sant Antoni;;;;;;2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;0
257;Crear l'eix del Consell de Cent;;;;;"4499;5034";2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;2
258;Estudiar l'eix Girona;;;;;18086;2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;1
259;Estudiar l'eix Alí Bei - Ribes;;;;;15906;2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;1
260;Pla de mobilitat;;;;;"4951;5262;6599;6659;7093;9181;15913;15916;15917;15921;15927;15930;15934;15953;16007;16010;16033;16035;16036;16043;16050;16126;16130;16153;16169;16181;16191;16199;17590;17591;17592";2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;31
261;Dissenyar un programa d’educació per a una mobilitat segura;;;;;"15915;15929;15942";2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;3
262;Implantar el tramvia a la Diagonal;;;;;"4;9;15;18;19;26;58;76;180;300;517;578;616;653;887;982;1258;1345;1683;1846;2022;2024;2233;2689;2702;2715;3240;3786;3952;4263;4466;5178;5257;5542;5581;5938;6408;6420;6446;6561;6644;6653;6655;6692;6700;6832;6834;7087;7629;7697;7704;7735;8165;11076;11329;11595;11903;12702;18214;18215;18220;18221;18222";2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;111
263;Nova xarxa de bus;;;;;"2846;4914;10897;11084;11179;11477;15923;15931;15952;15954;15956;16004;16054;16059;16074;16123;16141;16171;16193;17600";2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;20
264;Controlar i difondre l'índex de contaminació atmosfèrica;;;;;"5890;17196";2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;2
265;Aula ambiental al Punt Verd Sant Antoni i al Fort Pienc;;;;;;2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;0
266;Pla d’impacte ambiental i millora de l’entorn d’equipaments educatius i de salut;;;;;;2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;0
267;Pressupostos participatius;;;;;;2016/01/29T:14:26:33;2018/04/04T:14:22:42;;;0
268;Crear una oficina de suport al teixit associatiu;;;;;;2016/01/29T:14:26:34;2018/04/04T:14:22:42;;;0
269;Digitalitzar els arxius;;;;;;2016/01/29T:14:26:34;2018/04/04T:14:22:42;;;0
270;Impulsar nous canals de comunicació amb la ciutadania;;;;;;2016/01/29T:14:26:34;2018/04/04T:14:22:42;;;0
271;Crear el col·lectiu o el grup Memòria Històrica al Districte.;;;;;;2016/01/29T:14:26:34;2018/04/04T:14:22:42;;;0
272;Revisar el nomenclàtor;;;;;6821;2016/01/29T:14:26:34;2018/04/04T:14:22:42;;;1
273;Posar noms de dona als interiors d'illa;;;;;;2016/01/29T:14:26:34;2018/04/04T:14:22:42;;;0
274;"Posar en marxa el pla ""Refugi""";;;;;;2016/01/29T:14:26:34;2018/04/04T:14:22:42;;;0
292;Celebrar actes relacionats amb la gent gran;;;;;;2016/01/29T:14:27:01;2018/04/04T:14:22:42;;;0
356;Millorar l'atenció social que dóna l'Ajuntament a la ciutadania;;;;;"4835;5915;8592";2016/01/29T:14:27:27;2018/04/04T:14:22:42;;;3
357;Garantir l’autonomia de les persones amb discapacitat;;;;;"10503;10505;10508";2016/01/29T:14:27:28;2018/04/04T:14:22:42;;;3
358;Ampliació de camins escolars;;;;;;2016/01/29T:14:27:28;2018/04/04T:14:22:42;;;0
359;Revisió del mapa escolar;;;;;;2016/01/29T:14:27:28;2018/04/04T:14:22:42;;;0
360;Anàlisi de la necessitat i idoneïtat de l'IES a Horta - la Clota - Vall d'Hebron;;;;;9161;2016/01/29T:14:27:28;2018/04/04T:14:22:42;;;1
361;Escola Municipal de Música a Can Fargas;;;;;"2290;4993;6716";2016/01/29T:14:27:28;2018/04/04T:14:22:42;;;4
362;Suport a la Taula d'Entitats Educatives del Consell de Joventut;;;;;;2016/01/29T:14:27:28;2018/04/04T:14:22:42;;;0
363;Programa d'atenció a la gent gran a la zona nord, especialment a Montbau;;;;;;2016/01/29T:14:27:28;2018/04/04T:14:22:42;;;0
364;Casal de Gent Gran a Sant Genís;;;;;9987;2016/01/29T:14:27:28;2018/04/04T:14:22:42;;;1
365;Millora i ampliació de serveis del Casal de Gent Gran a Montbau;;;;;;2016/01/29T:14:27:28;2018/04/04T:14:22:42;;;0
366;Torre Garcini;;;;;"1832;2173;11923";2016/01/29T:14:27:28;2018/04/04T:14:22:42;;;5
367;Casal de joves del Guinardó;;;;;;2016/01/29T:14:27:28;2018/04/04T:14:22:42;;;0
368;Taula d'Habitatge;;;;;"16373;16378;16401";2016/01/29T:14:27:29;2018/04/04T:14:22:42;;;3
369;Habitatge de reallotjament de proximitat per afectacions urbanístiques;;;;;"6820;16367;16384;16389;16392;16397;16403;16405;16408";2016/01/29T:14:27:29;2018/04/04T:14:22:42;;;9
370;Foment d'hàbits saludables a les escoles;;;;;"4886;5093;13575;13627;13644;13648";2016/01/29T:14:27:29;2018/04/04T:14:22:42;;;6
371;Mapa de la sanitat al districte;;;;;"6688;13533;13537;13541;13543;13555;13558;13564;13577;13578;13585;13587;13588;13590;13600;13617;13626;13628;13629;13645";2016/01/29T:14:27:29;2018/04/04T:14:22:42;;;20
372;Pla de salut al Carmel;;;;;;2016/01/29T:14:27:29;2018/04/04T:14:22:42;;;0
373;Accions de prevenció i promoció de la salut dins la comunitat;;;;;"9706;9722;9798;9799;9824;13561;13568;13573;13582;13592;13595;13604;13609;13611;13615;13618;13620;13623;13631;13634;13646";2016/01/29T:14:27:29;2018/04/04T:14:22:42;;;21
374;Fase II del Centre Municipal Esportiu d'Horta;;;;;"1219;2112;2120;2176;2191;2225;3756;4980;5003;5554;6169;6172;6287;6909;7624;9094;9719;17549";2016/01/29T:14:27:29;2018/04/04T:14:22:42;;;18
375;Camps de futbol: Mundet i Sant Genís;;;;;;2016/01/29T:14:27:29;2018/04/04T:14:22:42;;;0
376;Ampliació de patis oberts;;;;;;2016/01/29T:14:27:29;2018/04/04T:14:22:42;;;0
377;Instal·lació d'elements esportius a l'espai públic;;;;;"7823;17566;17598";2016/01/29T:14:27:29;2018/04/04T:14:22:42;;;3
378;Arranjament i habilitació de diferents espais;;;;;"17586;18009;18010;18011;18012;18013";2016/01/29T:14:27:29;2018/04/04T:14:22:42;;;6
379;Pistes de bitlles i rocòdrom a la plaça de Botticelli;;;;;"6928;6931;6978;7111;7112;12592;17571;17593;17599;17603";2016/01/29T:14:27:29;2018/04/04T:14:22:42;;;10
380;Ampliació de la presència de la policia de proximitat;;;;;"2032;2275;15375;15379;15387;15418;15427;15429;15430;15438";2016/01/29T:14:27:29;2018/04/04T:14:22:42;;;10
381;Ampliació dels efectius de la Guàrdia Urbana a la nit;;;;;"15380;15404";2016/01/29T:14:27:29;2018/04/04T:14:22:42;;;2
382;Dinamització dels espais comercials de proximitat als barris;;;;;"13028;13030;13037;13042;13043;13044;13045;13046;13048;13051;13052;13848";2016/01/29T:14:27:29;2018/04/04T:14:22:42;;;12
383;Anàlisi de la remodelació del Mercat d'Horta;;;;;"3390;13025";2016/01/29T:14:27:29;2018/04/04T:14:22:42;;;3
384;Remodelació del Mercat del Carmel;;;;;13022;2016/01/29T:14:27:29;2018/04/04T:14:22:42;;;1
385;Reforma del mercat de la Vall d'Hebron - Teixonera;;;;;"2373;3498;13023";2016/01/29T:14:27:29;2018/04/04T:14:22:42;;;3
386;Campanyes per un consum responsable;;;;;"13020;13026";2016/01/29T:14:27:29;2018/04/04T:14:22:42;;;2
387;Mapa de grups generadors de noves cooperatives o entitats;;;;;"903;13829;13837";2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;3
388;Criteris de contractació socialment responsable;;;;;"1001;9198;14010";2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;3
389;Xarxa d'Orientació Laboral;;;;;;2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;0
390;Espais de memòria al turó de la Rovira, al parc dels Tres Turons;;;;;"7416;16341;16342;18580;18584;18585;18586;18588";2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;8
391;Visibilització d'espais vinculats a la memòria;;;;;"2201;2996;4867;16343";2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;5
392;Millora als carrers del Mas Casanovas, de Llorens i Barba i de l’Encarnació;;;;;;2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;0
393;Projecte de Font del Gos i Cal Notari;;;;;"14451;14453";2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;2
394;Passatge de Garcini;;;;;2508;2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;1
395;Millora de les places del Carmel: de l’Esboranc, de Boyeros i de Santa Otília;;;;;809;2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;1
396;"Arranjament i millora de l'espai públic: ""Solar del Muerto""";;;;;"2375;9617";2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;2
397;Arranjament i millora de l'espai públic: Font del Roure;;;;;2998;2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;1
398;Urbanització de la plaça de la Font d'en Fargues;;;;;"433;586;597;598;743;966;1631;1765;1831;2221;3492;6886;8336;8477;9133;9158;14306;14324;14341";2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;23
399;Urbanització del passatge de l'Arc de Sant Martí;;;;;"4103;7518";2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;2
400;Urbanització de la davallada de Gallecs;;;;;"683;742;1575;1629;1630;1634;1639;1641;1739;1766;1796;1873;1902;1915;2020;2099;2100;2114;2119;2190;4188;4464;8830;9409;10880;11529;11530;11538;11548;11583;11624;11628;11801";2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;33
401;Santa Rosalia, 91;;;;;9156;2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;1
402;Carrer Baix de Mariner;;;;;;2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;0
403;Plaça de Botticelli;;;;;14334;2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;1
404;Campanya per la cura de l'espai públic i el mobiliari urbà;;;;;;2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;0
405;Soterrament dels elements de la xarxa elèctrica;;;;;"2504;6910;7449";2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;4
406;Zones per a gossos;;;;;"723;4853;10623;11020";2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;8
407;Projecte dels Tres Turons, actuacions per a reallotjaments incloses;;;;;"3120;3121;16170;16406";2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;4
408;Control de la població de senglars;;;;;"693;2591;5402;15426";2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;5
409;Obertura dels jardins de la finca Ravetllat Pla;;;;;"1025;1825;2127;2129;3393";2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;6
410;Localització i arranjament de nous espais verds;;;;;"7139;7902;7933;8372;15442;15443;15444;15445;15446;15447;15448;15449;15451;18517;18518";2016/01/29T:14:27:30;2018/04/04T:14:22:42;;;15
411;Jardins del Príncep de Girona;;;;;;2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;0
412;Foment del bon ús i la preservació d'espais naturals i forestals;;;;;;2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;0
413;Connexió per a vianants entre Sant Genís i Montbau;;;;;"1363;2378;3497;7803;9261;12166";2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;7
414;Ronda de Dalt;;;;;"157;2242;2318;2687;4407;6305;7804;8227";2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;10
415;Rambla del Carmel;;;;;"2021;2033;3580;5096;8326";2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;5
416;Places interiors Juan de Mena i Pare Mariana;;;;;;2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;0
417;Placetes de Montbau;;;;;;2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;0
418;Torrent de Lligalbé;;;;;"1840;6379";2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;2
419;Talleres Muñoz;;;;;;2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;0
420;La Llosa de la Vall d'Hebron;;;;;2377;2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;1
421;Protecció del patrimoni urbanístic dels barris;;;;;"1836;4863;5019;5648;5792";2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;5
422;Revisió i actualització del planejament urbanístic;;;;;810;2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;1
423;Inici de la urbanització de la Clota i el parc Central;;;;;"6752;6922";2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;3
424;Pacificació del trànsit a punts conflictius;;;;;"17452;17456;17457;17479;17551";2016/01/29T:14:27:31;2018/04/04T:14:22:42;31805;carlospj;6
425;Promoció del Dia sense Cotxes;;;;;;2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;0
426;Plans de mobilitat als barris d'Horta, el Guinardó i la Clota;;;;;"5933;6939;17397;17400;17401;17447;17449;17499;17504;17510;17512;17518;17548;17554;17562";2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;15
427;Millora de la mobilitat de vianants;;;;;"5036;17378;17463;17482;17484;17486;17492;17495;17502;17507;17514;17519;17559;17561";2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;14
428;Millora i implantació de carrils bici i ampliació del Bicing i Bicing elèctric;;;;;"494;1226;1888;10958;12774;17350;17454;17466;17467;17468;17471";2016/01/29T:14:27:31;2018/04/04T:14:22:42;;"juan_jorda_del_amo;carlospj";11
429;Pressupostos transparents;;;;;;2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;0
430;Foment de la gestió ciutadana i participada dels equipaments;;;;;"17721;17722;17724";2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;3
431;“Casa del Fotògraf” (Can Vanis, plaça d'Eivissa);;;;;10231;2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;1
432;Casal de barri del Carmel (Llobregós);;;;;2034;2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;1
433;Casal de barri Pirineu a Can Baró;;;;;;2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;0
434;Dinamització de l'Espai Polivalent de Montbau (antic gimnàs);;;;;;2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;0
435;Millora de les infraestructures dels espais cedits i els criteris de cessió;;;;;;2016/01/29T:14:27:31;2018/04/04T:14:22:42;;;0
436;Pla de participació;;;;;1774;2016/01/29T:14:27:32;2018/04/04T:14:22:42;;;1
437;Espais per a la vida associativa;;;;;"143;17723";2016/01/29T:14:27:32;2018/04/04T:14:22:42;;;2
438;Coordinació amb les entitats juvenils del districte;;;;;;2016/01/29T:14:27:32;2018/04/04T:14:22:42;;;0
439;Pla de millora de la gestió;;;;;;2016/01/29T:14:27:32;2018/04/04T:14:22:42;;;0
440;Revisar i millorar els canals actuals i crear-ne de nous;;;;;6614;2016/01/29T:14:27:32;2018/04/04T:14:22:42;;;1
441;Revisar els programes de cooperació internacional;;;;;;2016/01/29T:14:27:32;2018/04/04T:14:22:42;;;0
442;Posar al dia i realçar els agermanaments del districte amb altres municipalitats;;;;;;2016/01/29T:14:27:32;2018/04/04T:14:22:42;;;0
443;Espai d'inclusió;;;;;"8476;8611";2016/01/29T:14:30:28;2018/04/04T:14:22:42;;;2
444;Promocionar un espai de cura per a les dones que treballen a les llars;;;;;;2016/01/29T:14:30:28;2018/04/04T:14:22:42;;;0
445;Residència Benavent per a gent gran i persones amb discapacitat intel·lectual;;;;;"532;544;684;873;1346;1347;1664;1785;1788;2348;2674;3222;17611";2016/01/29T:14:30:28;2018/04/04T:14:22:42;;;13
446;Programa d'habitatge per a persones amb discapacitat intel·lectual;;;;;"540;877;1663;2675";2016/01/29T:14:30:28;2018/04/04T:14:22:42;;;4
